UNITID,CAMPUSID,PCINSTNM,PCADDR,PCCITY,PCSTABBR,PCZIP,PCFIPS,PCOBEREG,PCCHFNM,PCCHFTITLE,PCGENTELE,PCEIN,PCDUNS,PCOPEID,PCOPEFLAG,OLDUNITID,PCWEBADDR,PCADMINURL,PCFAIDURL,PCAPPLURL,PCNPRICURL,PCVETURL,PCATHURL,PCDISAURL,PCSECTOR,PCICLEVEL,PCCONTROL,PCHLOFFER,PCUGOFFER,PCGROFFER,PCHDEGOFR1,PCDEGGRANT,PCHBCU,PCTRIBAL,PCLOCALE,PCOPENPUBL,PCACT,PCCYACTIVE,PCPOSTSEC,PCPSEFLAG,PCPSET4FLG,PCCBSA,PCCBSATYPE,PCCSA,PCNECTA,PCCOUNTYCD,PCCOUNTYNM,PCCNGDSTCD,PCLONGITUD,PCLATITUDE,PCLEVEL1,PCLEVEL1A,PCLEVEL1B,PCLEVEL2,PCLEVEL3,PCLEVEL4,PCLEVEL5,PCLEVEL6,PCLEVEL7,PCLEVEL8,PCLEVEL17,PCLEVEL18,PCLEVEL19,PCFT_FTUG,PCALLONCAM,PCAPPLFEEU,PCROOM,PCCHG1AT0,PCCHG1AF0,PCCHG1AY0,PCCHG1AT1,PCCHG1AF1,PCCHG1AY1,PCCHG1AT2,PCCHG1AF2,PCCHG1AY2,PCCHG1AT3,PCCHG1AF3,PCCHG1AY3,PCCHG1TGTD,PCCHG1FGTD,PCCHG2AT0,PCCHG2AF0,PCCHG2AY0,PCCHG2AT1,PCCHG2AF1,PCCHG2AY1,PCCHG2AT2,PCCHG2AF2,PCCHG2AY2,PCCHG2AT3,PCCHG2AF3,PCCHG2AY3,PCCHG2TGTD,PCCHG2FGTD,PCCHG3AT0,PCCHG3AF0,PCCHG3AY0,PCCHG3AT1,PCCHG3AF1,PCCHG3AY1,PCCHG3AT2,PCCHG3AF2,PCCHG3AY2,PCCHG3AT3,PCCHG3AF3,PCCHG3AY3,PCCHG3TGTD,PCCHG3FGTD,PCCHG4AY0,PCCHG4AY1,PCCHG4AY2,PCCHG4AY3,PCCHG5AY0,PCCHG5AY1,PCCHG5AY2,PCCHG5AY3,PCCHG6AY0,PCCHG6AY1,PCCHG6AY2,PCCHG6AY3,PCCHG7AY0,PCCHG7AY1,PCCHG7AY2,PCCHG7AY3,PCCHG8AY0,PCCHG8AY1,PCCHG8AY2,PCCHG8AY3,PCCHG9AY0,PCCHG9AY1,PCCHG9AY2,PCCHG9AY3,PCCIPCODE1,PCCIPLGTH1,PCPRGMSR1,PCMTHCMP1,PCWKCMP1,PCLNAYHR1,PCLNAYWK1,PCCHG1PY0,PCCHG1PY1,PCCHG1PY2,PCCHG1PY3,PCCHG4PY0,PCCHG4PY1,PCCHG4PY2,PCCHG4PY3,PCCHG5PY0,PCCHG5PY1,PCCHG5PY2,PCCHG5PY3,PCCHG6PY0,PCCHG6PY1,PCCHG6PY2,PCCHG6PY3,PCCHG7PY0,PCCHG7PY1,PCCHG7PY2,PCCHG7PY3,PCCHG8PY0,PCCHG8PY1,PCCHG8PY2,PCCHG8PY3,PCCHG9PY0,PCCHG9PY1,PCCHG9PY2,PCCHG9PY3
248934,3,"ECPI University-Charlotte","4800 Airport Center Pkwy, #100","Charlotte","NC","28208",37,5," "," ","7047514558","541707314 ","945600385","01019805  ",1,482732,"www.ecpi.edu/","www.ecpi.edu/admissions","www.ecpi.edu/financial-assistance","apply.ecpi.edu/","www.npc.ecpi.edu/","www.ecpi.edu/admissions/tuition-fees"," ","www.ecpi.edu/student-consumer-services/facilities-and-services-students-with-disabilities",3,1,3,5,1,2,30,1,2,2,11,1,"A",1,1,1,1,16740,1,172,-2,37119,"Mecklenburg County",3712,-80.922018,35.218709,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,45,2,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,0,0,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,15984,55,16039,16584,55,16639,16584,55,16639,17424,55,17479,,,780,900,900,960,,,,,,,,,8670,8670,8670,8670,3306,3306,3306,3583,3306,3306,3306,3583,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377281,3,"Nuvani Institute-South Campus","801 William Cannon Ste 115","Austin","TX","78745-5865",48,6,"Ahmad Dib","President","8306267007","204242156 ","620701623","03021503  ",1,460163,"www.sws.edu/","www.sws.edu/","www.sws.edu/","www.sws.edu/","www.sws.edu/SID/npcalc.htm","www.sws.edu/"," ","www.sws.edu/",9,3,3,2,1,2,0,2,2,2,11,1,"A",1,1,1,1,12420,1,-2,-2,48453,"Travis County",4835,-97.774238,30.189929,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1500,1,13,52,900,36,14600,14600,14600,14600,975,975,975,975,,,,,,,,,6955,6955,6955,6955,1430,1430,1430,1430,1430,1430,1430,1430
385619,3,"Everglades University - Tampa","5010 W. Kennedy Boulevard","Tampa","FL","33609",12,5,"Kristi Mollis","President/CEO","8138688160","650216638 ","051693245","03108503  ",1,489867,"https://www.evergladesuniversity.edu/","https://www.evergladesuniversity.edu/admissions/","https://www.evergladesuniversity.edu/financial-services/","https://enroll.evergladesuniversity.edu/","https://enroll.evergladesuniversity.edu/Npc","www.evergladesuniversity.edu/eu-catalog/"," ","https://www.evergladesuniversity.edu/ada-main/",2,1,2,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,45300,1,-2,-2,12057,"Hillsborough County",1214,-82.529160,27.944505,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,50,2,16800,800,17600,17520,800,18320,17520,800,18320,18120,800,18920,,,16800,800,17600,17520,800,18320,17520,800,18320,18120,800,18920,,,16800,800,17600,17520,800,18320,17520,800,18320,18120,800,18920,,,2000,2000,2000,1600,,,,,,,,,8824,9080,7872,10336,7824,8392,6720,10320,5520,5872,4800,5768,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418296,3,"Indian Capital Technology Center-Tahlequah","240 Vo-Tech Road","Tahlequah","OK","74464",40,6,"Anthony Pivec","Superintendent","9184562594","730767065 ","074289653","01005303  ",1,208026,"www.ictech.edu/","https://www.ictech.edu/","https://www.ictech.edu/","https://www.ictech.edu/","https://www.ictech.edu/","https://www.ictech.edu/"," ","https://www.ictech.edu/",7,3,1,2,1,2,0,2,2,2,33,1,"A",1,1,1,1,45140,2,-2,-2,40021,"Cherokee County",4002,-94.990977,35.920237,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.0401",1050,1,9,37,900,26,2100,2100,2100,2363,250,250,300,300,,,,,,,,,7807,7807,8094,8325,9158,9158,9158,9158,4320,4320,4625,4625
430184,3,"Strayer University-White Marsh Campus","9920 Franklin Square Drive","Baltimore","MD","21236",24,2,"Andrea Backman","President","8774457180","520500740 ","069390466","00145924  ",1,436456,"www.strayer.edu/campus-locations/maryland/white-marsh","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,12580,1,548,-2,24005,"Baltimore County",2402,-76.461351,39.368698,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443766,3,"Strayer University-Knoxville Campus","800 S. Gay Street, #PP30","Knoxville","TN","37929",47,5,"Andrea Backman","President","8774457180","520500740 ","069390466","00145960  ",1,453206,"www.strayer.edu/campus-locations/tennessee/knoxville","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,12,1,"A",1,1,1,1,28940,1,315,-2,47093,"Knox County",4702,-83.916036,35.962479,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443784,3,"Strayer University-Center City Campus","1601 Cherry St Ste 100","Philadelphia","PA","19102",42,2,"Andrea Backman","President","8774457180","520500740 ","069390466","00145947  ",1,450313,"www.strayer.edu/campus-locations/pennsylvania/center-city","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,37980,1,428,-2,42101,"Philadelphia County",4203,-75.167271,39.956058,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448673,3,"Rasmussen University-Mokena/Tinley Park","8650 West Spring Lake Road","Mokena","IL","60448-6219",17,3,"Ann Leja","Interim President","8155343300","200390754 ","961982068","00869418  ",1,460303,"https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://npc.collegeboard.org/app/rasmussen","www.rasmussen.edu/tuition/military-benefits/"," ","https://www.rasmussen.edu/student-life/disability-services/",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,16980,1,176,-2,17197,"Will County",1701,-87.827293,41.550865,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0,2,9360,1575,10935,9360,1575,10935,10583,1728,12311,10064,1679,11743,,,9360,1575,10935,9360,1575,10935,10583,1728,12311,10064,1679,11743,,,9360,1575,10935,9360,1575,10935,10583,1728,12311,10064,1679,11743,,,180,180,70,49,,,,,,,,,8226,8433,8613,8721,4878,4941,4914,4878,4878,4941,4914,4878,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449038,3,"Strayer University-Orlando East Campus","2200 North Alafaya Trail Ste 500","Orlando","FL","32826",12,5,"Andrea Backman","President","8774457180","520500740 ","069390466","00145958  ",1,453251,"www.strayer.edu/campus-locations/florida/orlando","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","https://strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,1,36740,1,422,-2,12095,"Orange County",1207,-81.208306,28.573910,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449700,3,"Cleveland Institute of Medical Massage","18334D East Bagley Rd","Middleburg Heights","OH","44130",39,3,"Bill Tahy","President","4402438650","311450789 ","176344349","04117303  ",1,452498,"www.massageschools.com/","www.massageschools.com/","www.massageschools.com/"," ","www.massageschools.com/"," "," "," ",9,3,3,2,1,2,0,2,2,2,21,1,"A",1,1,1,1,17460,1,184,-2,39035,"Cuyahoga County",3916,-81.829747,41.373755,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,16995,125,17120,16995,125,17120,17545,125,17670,17545,125,17670,,,16995,125,17120,16995,125,17120,17545,125,17670,17545,125,17670,,,16995,125,17120,16995,125,17120,17545,125,17670,17545,125,17670,,,500,500,600,600,,,,,,,,,8476,9180,9312,9312,9620,10356,9516,9516,7059,6204,6684,6684,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453163,3,"Strayer University-North Raleigh Campus","5221 Capital Blvd.","Raleigh","NC","27616",37,5,"Andrea Backman","President","8774457180","520500740 ","069390466","00145934  ",1,443775,"www.strayer.edu/campus-locations/north-carolina/north-raleigh","https://www.strayer.edu/admissions/how-to-apply","https://www.strayer.edu/tuition-and-financial-aid/financial-aid","https://application.strayer.edu/","strayer.aidcalc.cloud/netprice.htm","https://www.strayer.edu/admissions/military-assistance"," ","www.strayer.edu/student-consumer-information/disability-services",3,1,3,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,39580,1,450,-2,37183,"Wake County",3704,-78.582143,35.856948,0,0,0,1,1,0,1,1,1,0,0,0,0,1,2,0,2,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,13185,195,13380,13320,195,13515,13320,195,13515,13320,195,13515,,,1350,1350,1350,1350,,,,,,,,,10917,10917,8976,8220,2502,2502,1200,900,2502,2502,1200,900,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455196,3,"Jersey College","8131 Baymeadows Circle West","Jacksonville","FL","32256-2012",12,5,"Greg Karzhevsky","Chancellor","9047333588","270065816 ","198541737","04134103  ",1,495484,"https://www.jerseycollege.edu/campuses/jacksonville-florida/","https://www.jerseycollege.edu/admissions/","https://www.jerseycollege.edu/financial-aid/","https://www.jerseycollege.edu/contact-us/request-kit/","https://www.jerseycollege.edu/financial-aid/netprice/"," "," ","https://www.jerseycollege.edu/policies/",6,2,3,3,1,2,40,1,2,2,11,1,"A",1,1,1,1,27260,1,300,-2,12031,"Duval County",1204,-81.565743,30.222370,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.3801",113,2,15,60,36,30,,,33082,29515,,,3734,3661,,,,,,,,,0,0,19965,24255,0,0,10740,13875,0,0,8445,16020
475033,3,"Relay Graduate School of Education - Delaware","3411 Silverside Rd, Baynard Building, Suite 104","Wilmington","DE","19801",10,2,"Dana Davisson","Program Director, Delaware","3023856068","275316628 ","968743489","04208605  ",1,489292,"relay.edu/location/relay-delaware","www.relay.edu/apply-relay-programs","www.relay.edu/financial-aid","apply.relay.edu/apply/","www.relay.edu/financial-aid"," "," ","relay.edu/policies",2,1,2,7,2,1,20,1,2,2,21,1,"A",1,1,1,1,37980,1,428,-2,10003,"New Castle County",1000,-75.541438,39.811237,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485111,3,"Georgia Military College - Valdosta","4201 N. Forrest Street","Valdosta","GA","31605-7084",13,5,"LTG William B Caldwell IV","President","2292694848","580616992 ","066455924","00157101  ",1,384379,"https://www.gmc.edu/index.cms","https://www.gmc.edu/admissions/office-overview.cms","https://www.gmc.edu/prospective-students/introduction-to-financial-aid.cms","https://www.gmc.edu/admissions/apply-now2.cms","https://gmc.studentaidcalculator.com/survey.aspx","https://www.gmc.edu/prospective-students/veterans-and-active-military-overview.cms","https://www.gmc.edu/about-gmc/right-to-know.cms","https://www.gmc.edu/academic-programs/disability-services.cms",1,1,1,5,1,2,30,1,2,2,41,1,"A",1,1,1,1,46660,1,-2,-2,13185,"Lowndes County",1308,-83.266462,30.890592,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,35,2,5760,0,5760,5760,0,5760,5850,0,5850,6345,0,6345,,,5760,0,5760,5760,0,5760,5850,0,5850,6345,0,6345,,,5760,0,5760,5760,0,5760,5850,0,5850,6345,0,6345,,,930,1140,1140,840,,,,,,,,,7396,7604,7896,7792,6604,7072,7336,6640,3908,4052,4196,4720,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495767,3,"Pennsylvania State University-College of Medicine","500 University Drive","Hershey","PA","17033-2360",42,2,"Kevin P. Black","Interim Dean College Med","7175318563","246000376 ","003403953","00332901  ",1,214616,"med.psu.edu/","https://med.psu.edu/web/college/admissions","https://studentaid.psu.edu/","https://med.psu.edu/web/college/admissions","https://tuition.psu.edu/CostEstimate.aspx","https://studentaid.psu.edu/veterans","https://www.ncaa.org/","https://equity.psu.edu/student-disability-resources",1,1,1,9,1,1,11,1,2,2,21,1,"A",1,1,1,1,25420,1,276,-2,42043,"Dauphin County",4210,-76.674080,40.264245,1,0,1,0,0,0,0,1,1,0,1,1,0,2,-2,65,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104151,4,"Arizona State University - Tucson","340 North Commerce Park Loop","Tucson","AZ","85745-4284",4,6,"Michael M. Crow","President","8552785080","860196696 ","623088747","00108131  ",1,491312,"www.asu.edu/","https://admission.asu.edu/contact","https://students.asu.edu/contact/financialaid","https://webapp4.asu.edu/uga_admissionsapp/","https://students.asu.edu/financialaid/net-price","https://veterans.asu.edu/benefits/start","www.ncaa.org/about/resources/research/graduation-rates","https://eoss.asu.edu/accessibility",1,1,1,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,46060,1,536,-2,4019,"Pima County",403,-110.983661,32.225916,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-2,50,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107220,4,"Career Academy of Hair Design - Fort Smith","1000 Phoenix Avenue","Fort Smith","AR","72901-7814",5,5,"Jim Butenschoen","President","4796338110","710767610 ","709875644","02341704  ",1,489025,"www.beautynwa.com/","www.beautynwa.com/","www.beautynwa.com/","www.beautynwa.com/","nces.ed.gov/collegenavigator","https://beautynwa.com/","https://beautynwa.com/","www.beautynwa.com/",9,3,3,2,1,2,0,2,2,2,13,1,"A",1,1,1,1,22900,1,-2,-2,5131,"Sebastian County",503,-94.423905,35.338814,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.0401",1500,1,11,44,900,26,15944,15945,16695,18195,1251,1251,1251,1251,,,,,,,,,8800,8800,8800,8800,4400,4400,4400,4400,4400,4400,4400,4400
110468,4,"Alliant International University-Irvine","2855 Michelle Drive, Suite 300","Irvine","CA","92606",6,8,"Andy Vaughn","President and CEO","9498332651","205683516 ","073354631","01111704  ",1,450906,"https://www.alliant.edu/","https://www.alliant.edu/admissions/","www.alliant.edu/admissions/financial-aid-and-scholarship-resources","https://apply.alliant.edu/","https://www.alliant.edu/net-price-calc/","https://www.alliant.edu/admissions/veterans-military-admissions"," ","https://studentservices.alliant.edu/alliant-student-services/accessibility-services/",3,1,3,9,2,1,12,1,2,2,11,1,"A",1,1,1,1,31080,1,348,-2,6059,"Orange County",645,-117.798177,33.719624,0,0,0,0,0,0,0,0,1,0,1,0,0,2,-2,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135081,4,"Keiser University-Lakeland","2400 Interstate Drive","Lakeland","FL","33805",12,5,"Dr. Arthur Keiser","Chancellor","8636826020","591829662 ","099617847","02151906  ",1,438683,"www.keiseruniversity.edu/","www.keiseruniversity.edu/admissions/","www.keiseruniversity.edu/financial-services/","enroll.keiseruniversity.edu/","www.keiseruniversity.edu/financial-services/"," "," ","www.keiseruniversity.edu/americans-with-disabilities-act/",2,1,2,9,1,1,11,1,2,2,12,1,"A",1,1,1,1,29460,1,422,-2,12105,"Polk County",1215,-81.980557,28.076491,0,0,0,0,1,0,1,0,1,1,1,1,0,1,2,55,2,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,19008,1200,20208,19808,1200,21008,19808,1200,21008,20800,1200,22000,,,2000,2000,2000,2000,,,,,,,,,10252,13620,13620,14086,8726,8726,8726,8726,7443,8808,8808,9248,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138309,4,"Rasmussen University-Land O' Lakes","18600 Fernview St","Land O'Lakes","FL","34638-9558",12,5,"Ann Leja","Interim President","8134353601","200390754 ","968247051","00869422  ",5,482219,"https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://www.rasmussen.edu/","https://npc.collegeboard.org/app/rasmussen","www.rasmussen.edu/tuition/military-benefits/"," ","https://www.rasmussen.edu/student-life/disability-services/",3,1,3,7,1,1,20,1,2,2,21,1,"A",1,1,1,2,45300,1,-2,-2,12101,"Pasco County",1212,-82.508226,28.194871,1,0,1,1,1,0,1,0,1,0,0,0,0,1,2,0,2,9360,1575,10935,9360,1575,10935,10359,1695,12054,10072,1635,11707,,,9360,1575,10935,9360,1575,10935,10359,1695,12054,10072,1635,11707,,,9360,1575,10935,9360,1575,10935,10359,1695,12054,10072,1635,11707,,,180,180,74,69,,,,,,,,,8226,8433,8613,8721,4878,4941,4914,4878,4878,4941,4914,4878,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150987,4,"Ivy Tech Community College-Kokomo","1815 E Morgan St","Kokomo","IN","46901-1373",18,3,"Dean McCurdy","Chancellor","7654590561","351180631 ","087039244|125159731|149868965|607308207","00991735  ",1,151014,"www.ivytech.edu/kokomo/","www.ivytech.edu/admissions","www.ivytech.edu/financial-aid","www.ivytech.edu/apply-now","www.ivytech.edu/financial-aid/estimator.html"," "," ","www.ivytech.edu/dss/index.html",4,2,1,3,1,2,40,1,2,2,13,1,"A",1,1,1,1,29020,1,316,-2,18067,"Howard County",1804,-86.106963,40.504797,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,0,2,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,4218,150,4368,4350,150,4500,4487,150,4637,4487,150,4637,,,8252,150,8402,8511,150,8661,8777,150,8927,8777,150,8927,,,1420,1440,1460,1050,,,,,,,,,6336,6656,6848,7808,4160,4224,4256,4192,3584,3648,3680,4192,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177065,7,"Columbia College - Kansas City","4240 Blue Ridge Blvd., Ste. 400","Kansas City","MO","64133-1707",29,4,"Dr. David Russell","President","8002312391","430655867 ","077122315","00245610  ",1,489487,"www.ccis.edu/locations/kansas-city.aspx","www.ccis.edu/admissions/","www.ccis.edu/offices/FinancialAid/","columbiacollegeapp.force.com/onlineapp/","https://www.ccis.edu/offices/financialaid/net-price-calculators.aspx","https://www.ccis.edu/military/","https://www.ccis.edu/offices/institutionalresearch/facts/eada.aspx","https://www.ccis.edu/SAR",2,1,2,7,1,1,20,1,2,2,11,1,"A",1,1,1,1,28140,1,312,-2,29095,"Jackson County",2905,-94.439315,39.044251,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,2,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,8400,0,8400,8112,0,8112,8112,0,8112,8832,0,8832,,,480,480,480,480,,,,,,,,,8160,8384,8704,9536,7200,7776,8064,8352,7200,7776,8064,8352,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189088,7,"Bard College - Woodbourne Correctional Facility","99 Prison Road","Woodbourne","NY","12788-1000",36,2,"Megan Callaghan","Director of College Operations","8457587308","141713034 ","082282989","00267115  ",1,492865," "," "," "," "," "," "," "," ",5,2,2,3,1,2,40,1,2,2,41,1,"A",1,1,1,1,-2,-2,-2,-2,36105,"Sullivan County",3619,-74.592771,41.754051,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,12500,0,12500,12500,0,12500,12500,0,12500,12500,0,12500,,,12500,0,12500,12500,0,12500,12500,0,12500,12500,0,12500,,,12500,0,12500,12500,0,12500,12500,0,12500,12500,0,12500,,,0,,0,0,,,,,,,,,2500,2500,2500,2500,500,500,500,500,500,500,500,500,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242972,7,"NUC University - Florida Technical College - Lakel","4715 South Florida Avenue Suite 4","Lakeland","FL","33813-2101",12,5,"Katheryn Fox","Executive Director","8636196200","660394377 ","194387122","02260608  ",1,495554,"https://www.ftccollege.edu/","https://www.ftccollege.edu/","https://www.ftccollege.edu/","https://www.ftccollege.edu/","https://www.ftccollege.edu/NPC/npcalc.htm","https://www.ftccollege.edu/"," ","https://www.ftccollege.edu/",3,1,3,5,1,2,30,1,2,2,21,1,"A",1,1,1,1,29460,1,422,-2,12105,"Polk County",1215,-81.958431,27.980036,1,0,1,1,1,0,1,0,0,0,0,0,0,1,2,0,2,,,,,,,12600,575,13175,13398,1075,14473,,,,,,,,,12600,575,13175,13398,1075,14473,,,,,,,,,12600,575,13175,23952,1075,25027,,,,,,0,,,,,,,,,,,7108,7794,,,4237,3083,,,4237,3083,"-2",,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
