UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
225414,291,1400,21,263,0,0,263,175,67,72,0,0,72,37,51,15
225423,4176,16819,25,3646,0,0,3646,2280,63,3377,0,0,3377,1541,46,19
225432,1210,3427,35,1137,1,0,1136,740,65,223,0,0,223,119,53,18
225502,183,651,28,129,0,0,129,77,60,20,0,0,20,8,40,16
225511,5102,10222,50,4998,0,0,4998,4225,85,439,0,0,439,291,66,21
225520,345,2062,17,365,0,0,365,230,63,119,0,0,119,53,45,25
225548,208,310,67,227,0,0,227,124,55,8,0,0,8,1,13,10
225575,188,285,66,147,0,0,147,101,69,3,0,0,3,0,0,16
225627,956,1382,69,963,0,0,963,674,70,3,0,0,3,0,0,13
225876,113,306,37,93,0,0,93,40,43,6,0,0,6,1,17,14
225885,167,219,76,118,0,0,118,48,41,0,0,0,0,0,,12
225991,20,57,35,28,0,0,28,21,75,,,,,,,10
226019,723,2421,30,736,1,0,735,496,67,183,1,0,182,66,36,18
226091,1369,2243,61,1339,0,0,1339,795,59,206,0,0,206,114,55,20
226107,244,1270,19,196,0,0,196,126,64,58,0,0,58,24,41,22
226116,216,576,38,218,0,0,218,157,72,88,0,0,88,42,48,18
226125,,,,40,0,0,40,28,70,,,,,,,20
226134,929,1652,56,0,0,0,0,0,,0,0,0,0,0,,26
226152,1277,1786,72,1119,0,0,1119,885,79,20,0,0,20,15,75,19
226204,359,1824,20,288,0,0,288,224,78,766,3,0,763,422,55,13
226231,299,1626,18,314,0,0,314,242,77,11,0,0,11,5,45,13
226277,,,,357,0,0,357,287,80,,,,,,,28
226383,276,527,52,308,0,0,308,220,71,2,0,0,2,2,100,12
226408,413,1738,24,0,0,0,0,0,,0,0,0,0,0,,16
226471,744,973,76,861,0,0,861,555,64,0,0,0,0,0,,17
226578,683,1417,48,532,0,0,532,344,65,602,0,0,602,331,55,15
226587,274,522,52,300,0,0,300,193,64,2,0,0,2,0,0,13
226675,,,,,,,,,,,,,,,,8
226806,494,937,53,0,0,0,0,0,,0,0,0,0,0,,14
226833,773,1557,50,745,0,0,745,471,63,9,0,0,9,5,56,16
226860,,,,25,0,0,25,24,96,,,,,,,7
226879,14,68,21,7,0,0,7,6,86,2,0,0,2,2,100,10
226903,,,,549,0,0,549,353,64,,,,,,,25
227058,,,,11,0,0,11,10,91,,,,,,,11
227146,826,1369,60,821,0,0,821,485,59,277,0,0,277,138,50,21
227182,5414,24194,22,0,0,0,0,0,,0,0,0,0,0,,21
227216,6203,10376,60,5363,0,0,5363,4303,80,194,0,0,194,92,47,23
227225,391,1265,31,422,0,0,422,248,59,73,0,0,73,24,33,17
227298,,,,,,,,,,,,,,,,30
227304,678,3296,21,660,0,0,660,423,64,394,0,0,394,220,56,21
227313,,,,68,0,0,68,59,87,56,0,0,56,34,61,15
227322,,,,105,0,0,105,98,93,76,0,0,76,43,57,20
227331,288,445,65,249,0,0,249,142,57,5,0,0,5,2,40,11
227368,4596,7185,64,4241,1,0,4240,3229,76,1198,0,0,1198,682,57,19
227377,504,1377,37,563,0,0,563,369,66,403,0,0,403,203,50,24
227386,265,910,29,301,0,0,301,200,66,46,0,0,46,21,46,13
227401,535,1899,28,531,0,0,531,291,55,172,0,0,172,57,33,25
227429,99,272,36,54,0,0,54,39,72,0,0,0,0,0,,20
227526,1526,2173,70,1638,0,0,1638,1200,73,57,0,0,57,13,23,16
227687,287,1185,24,233,0,0,233,82,35,618,0,0,618,364,59,18
227748,,,,27,0,0,27,20,74,,,,,,,11
227757,1201,1248,96,1217,4,0,1213,1190,98,,,,,,,6
227845,640,872,73,609,0,0,609,491,81,4,0,0,4,3,75,14
227854,453,2501,18,385,0,0,385,159,41,1061,0,0,1061,478,45,18
227863,502,815,62,436,0,0,436,310,71,7,0,0,7,1,14,14
227881,3221,5493,59,2758,0,0,2758,2038,74,151,0,0,151,87,58,20
227924,1547,4996,31,1178,0,0,1178,538,46,1887,0,0,1887,931,49,24
227979,3824,7749,49,0,0,0,0,0,,0,0,0,0,0,,23
228042,372,476,78,251,0,0,251,155,62,0,0,0,0,0,,15
228088,,,,5,0,0,5,4,80,,,,,,,13
228149,529,626,85,605,0,0,605,412,68,1,0,0,1,1,100,11
228158,1101,2722,40,1120,0,0,1120,539,48,324,0,0,324,90,28,16
228185,,,,0,0,0,0,0,,,,,,,,20
228200,,,,88,0,0,88,71,81,14,0,0,14,12,86,26
228219,,,,104,0,0,104,68,65,5,0,0,5,3,60,25
228246,1636,1914,85,1568,0,0,1568,1415,90,4,0,0,4,3,75,11
228282,,,,18,0,0,18,14,78,,,,,,,9
228316,421,2444,17,472,0,0,472,169,36,236,0,0,236,106,45,18
228325,298,482,62,137,0,0,137,105,77,1,0,0,1,0,0,17
228343,436,476,92,354,0,0,354,281,79,1,0,0,1,0,0,11
228431,1844,3159,58,1684,0,0,1684,1232,73,29,0,0,29,12,41,17
228459,7307,10310,71,6193,0,0,6193,4959,80,454,0,0,454,233,51,21
228468,123,259,47,127,0,3,130,103,79,2,0,0,2,2,100,12
228486,37,48,77,0,0,0,0,0,,0,0,0,0,0,,15
228501,240,536,45,192,0,0,192,94,49,4,0,0,4,1,25,12
228529,2247,3754,60,2001,0,0,2001,1410,70,147,0,0,147,105,71,17
228547,2099,8215,26,1583,0,0,1583,1134,72,3403,0,0,3403,2113,62,19
228608,373,1909,20,248,0,0,248,172,69,266,0,0,266,96,36,18
228644,,,,,,,,,,,,,,,,5
228653,,,,,,,,,,,,,,,,10
228699,235,520,45,267,0,0,267,127,48,114,0,0,114,48,42,18
228705,1066,1512,71,896,0,0,896,569,64,39,0,0,39,16,41,16
228723,11382,15725,72,11153,0,0,11153,10545,95,1170,0,0,1170,1072,92,18
228769,4310,9080,47,4010,0,0,4010,2972,74,569,0,0,569,170,30,24
228778,8979,11233,80,8915,0,0,8915,8496,95,145,0,0,145,123,85,18
228787,3933,5982,66,3840,0,0,3840,3351,87,202,0,0,202,140,69,27
228796,2971,5275,56,2717,0,0,2717,2046,75,378,0,0,378,208,55,19
228802,975,2262,43,1113,0,0,1113,676,61,56,0,0,56,31,55,15
228875,2484,2888,86,2555,1,0,2554,2343,92,5,0,0,5,3,60,14
228884,134,235,57,160,0,0,160,48,30,0,0,0,0,0,,17
228909,,,,,,,,,,,,,,,,1
228981,344,414,83,311,1,0,310,198,64,,,,,,,12
229018,634,1679,38,453,0,0,453,300,66,26,0,0,26,9,35,18
229027,4617,8903,52,4445,1,0,4444,3573,80,1077,0,0,1077,444,41,24
229063,2139,2836,75,1272,0,0,1272,699,55,22,0,0,22,7,32,18
229115,6691,9126,73,6490,2,0,6488,5561,86,159,0,0,159,99,62,21
229160,461,885,52,362,0,0,362,201,56,13,0,0,13,4,31,14
229179,1321,3427,39,1227,0,0,1227,899,73,60,0,0,60,30,50,16
229267,655,692,95,663,1,0,662,603,91,,,,,,,9
229300,,,,,,,,,,,,,,,,5
229337,,,,,,,,,,,,,,,,7
229355,2058,4872,42,0,0,0,0,0,,0,0,0,0,0,,20
229416,,,,830,1,0,829,464,56,,,,,,,32
229425,,,,26,0,0,26,17,65,19,0,0,19,12,63,9
229504,161,440,37,169,0,0,169,62,37,128,0,0,128,56,44,14
229522,,,,32,0,0,32,19,59,27,0,0,27,14,52,14
229540,290,1084,27,246,0,0,246,157,64,272,0,0,272,136,50,13
229656,,,,31,0,0,31,24,77,0,0,0,0,0,,16
229780,247,506,49,200,0,0,200,77,39,22,0,0,22,9,41,8
229799,347,1079,32,0,0,0,0,0,,0,0,0,0,0,,21
229814,1257,2162,58,1244,0,0,1244,847,68,48,0,0,48,22,46,17
229832,157,568,28,142,0,0,142,95,67,38,0,0,38,14,37,20
229841,1064,2145,50,1032,0,0,1032,750,73,274,0,0,274,124,45,17
229887,240,305,79,169,0,0,169,92,54,24,0,0,24,3,13,18
230010,,,,114,0,0,114,87,76,171,2,0,169,120,71,16
230038,5360,6556,82,5269,2317,0,2952,2650,90,140,58,0,82,59,72,21
230047,338,523,65,702,214,0,488,257,53,5,1,0,4,2,50,15
230065,,,,75,0,0,75,73,97,46,0,0,46,40,87,12
230144,,,,24,0,0,24,20,83,,,,,,,8
230162,,,,80,1,0,79,55,70,552,3,0,549,309,56,9
230171,2155,4557,47,1209,48,0,1161,727,63,78,0,0,78,18,23,22
230199,,,,39,0,0,39,36,92,,,,,,,16
230205,,,,27,0,0,27,22,81,7,0,0,7,5,71,20
230214,,,,6,0,0,6,5,83,8,0,0,8,7,88,18
230366,,,,5,0,0,5,3,60,,,,,,,31
230418,274,2751,10,33,0,0,33,21,64,87,0,0,87,49,56,14
230490,,,,81,0,0,81,56,69,316,5,0,311,127,41,12
230597,1636,3057,54,1689,21,0,1668,786,47,98,0,0,98,36,37,21
230603,2057,4891,42,2317,333,0,1984,1409,71,108,2,0,106,45,42,22
230676,,,,50,0,0,50,48,96,61,0,0,61,42,69,8
230728,4169,5820,72,3488,604,0,2884,2148,74,299,28,0,271,120,44,19
230737,3358,7461,45,1698,149,0,1549,1048,68,686,35,0,651,286,44,25
230746,1491,5808,26,1561,0,0,1561,909,58,1953,0,0,1953,879,45,16
230764,5294,7468,71,5077,138,0,4939,4177,85,284,0,0,284,157,55,18
230782,2285,11822,19,1550,85,0,1465,1003,68,363,7,0,356,171,48,21
230807,191,245,78,167,2,0,165,124,75,0,0,0,0,0,,8
230816,215,270,80,241,0,0,241,202,84,8,0,0,8,3,38,9
230834,421,646,65,389,0,0,389,258,66,1,0,0,1,1,100,16
230852,560,873,64,431,0,0,431,329,76,9,0,0,9,3,33,14
230861,158,2321,7,216,0,0,216,118,55,597,0,0,597,212,36,21
230889,10,33,30,5,0,0,5,4,80,,,,,,,6
230913,251,490,51,230,0,0,230,156,68,13,0,0,13,5,38,13
230959,639,666,96,680,0,0,680,649,95,,,,,,,9
230995,549,872,63,610,0,0,610,454,74,7,0,0,7,4,57,11
231004,,,,14,0,0,14,13,93,,,,,,,16
231059,258,286,90,316,0,0,316,250,79,0,0,0,0,0,,10
231068,,,,,,,,,,,,,,,,12
231095,9,34,26,16,0,0,16,12,75,1,0,0,1,1,100,6
231165,125,612,20,49,0,0,49,33,67,3,0,0,3,1,33,10
231174,2988,3602,83,2923,1,1,2923,2594,89,9,0,0,9,5,56,17
231280,,,,8,0,0,8,6,75,0,0,0,0,0,,18
231411,191,196,97,159,0,0,159,132,83,,,,,,,13
231420,249,408,61,227,0,0,227,142,63,3,0,0,3,0,0,12
231536,449,1054,43,374,0,0,374,241,64,297,0,0,297,120,40,20
231554,147,245,60,116,0,0,116,67,58,,,,,,,15
231581,422,457,92,398,0,0,398,300,75,,,,,,,13
231624,1642,1797,91,1682,2,0,1680,1602,95,2,0,0,2,2,100,12
231651,351,1782,20,264,0,0,264,185,70,102,1,0,101,25,25,21
231688,,,,11,0,0,11,8,73,2,0,0,2,2,100,8
231697,263,777,34,240,0,0,240,151,63,310,0,0,310,136,44,18
231712,1161,1306,89,1012,0,0,1012,868,86,0,0,0,0,0,,13
231785,131,455,29,1,0,0,1,0,0,0,0,0,0,0,,18
231873,120,175,69,114,0,0,114,67,59,19,0,0,19,6,32,16
231882,257,475,54,247,0,0,247,157,64,127,0,0,127,51,40,20
232016,17,17,100,14,0,0,14,10,71,,,,,,,11
232025,347,417,83,390,0,0,390,263,67,0,0,0,0,0,,12
232043,203,238,85,207,0,0,207,164,79,1,0,0,1,1,100,10
232052,66,152,43,56,0,0,56,25,45,56,0,0,56,25,45,16
232089,230,337,68,206,0,0,206,119,58,0,0,0,0,0,,11
232186,4008,7184,56,3845,1,0,3844,3277,85,141,0,0,141,92,65,16
232195,733,1910,38,723,0,0,723,468,65,616,0,0,616,284,46,23
232256,279,317,88,222,0,0,222,179,81,,,,,,,9
232265,841,1015,83,613,0,0,613,473,77,2,0,0,2,1,50,13
232308,210,230,91,231,0,0,231,158,68,,,,,,,8
232414,570,1793,32,422,0,0,422,277,66,525,0,0,525,223,42,20
232423,4859,5670,86,4762,0,0,4762,4248,89,5,0,0,5,3,60,17
232450,742,2016,37,673,0,0,673,457,68,582,0,0,582,281,48,22
232557,4688,11896,39,4206,2,0,4204,3342,79,678,0,0,678,212,31,18
232566,783,990,79,706,1,0,705,537,76,12,0,0,12,7,58,13
232575,517,1160,45,500,0,0,500,325,65,410,0,0,410,180,44,25
232609,410,525,78,336,0,0,336,256,76,0,0,0,0,0,,10
232618,2,76,3,0,0,0,0,0,,0,0,0,0,0,,10
232672,259,386,67,313,0,0,313,201,64,2,0,0,2,1,50,12
232681,732,1030,71,629,0,0,629,525,83,25,0,0,25,23,92,12
232706,350,537,65,326,0,0,326,243,75,5,0,0,5,4,80,13
232724,,,,,,,,,,,,,,,,5
232788,247,365,68,213,0,0,213,135,63,81,0,0,81,33,41,18
232797,18,264,7,0,0,0,0,0,,4,0,0,4,0,0,11
232867,447,843,53,471,0,0,471,307,65,103,0,0,103,42,41,28
232885,,,,,,,,,,,,,,,,7
232919,,,,126,0,0,126,89,71,,,,,,,12
232937,1195,1654,72,1101,0,0,1101,769,70,0,0,0,0,0,,18
232946,4817,11322,43,4729,0,0,4729,3380,71,3436,0,0,3436,1831,53,28
232982,3023,4995,61,2811,12,0,2799,2070,74,88,1,0,87,41,47,16
233019,377,545,69,378,0,0,378,241,64,78,0,0,78,30,38,18
233037,106,219,48,112,0,0,112,61,54,61,0,0,61,22,36,19
233082,,,,,,,,,,,,,,,,4
233116,326,1006,32,355,0,0,355,236,66,398,0,0,398,184,46,19
233277,1222,1830,67,1286,0,0,1286,879,68,1,0,0,1,0,0,12
233286,,,,19,0,0,19,9,47,3,0,0,3,2,67,12
233295,414,471,88,343,0,0,343,279,81,2,0,0,2,2,100,10
233301,147,179,82,137,0,0,137,92,67,0,0,0,0,0,,7
233310,164,449,37,148,0,0,148,89,60,148,0,0,148,91,61,22
233329,,,,23,0,0,23,12,52,,,,,,,17
233338,357,1567,23,827,0,0,827,133,16,29,0,0,29,8,28,27
233356,,,,,,,,,,,,,,,,9
233374,850,1013,84,871,0,1,872,798,92,3,0,0,3,2,67,8
233408,11,11,100,5,0,0,5,2,40,,,,,,,11
233426,502,579,87,465,0,0,465,342,74,0,0,0,0,0,,11
233480,,,,,,,,,,,,,,,,7
233541,475,632,75,509,0,0,509,423,83,0,0,0,0,0,,11
233602,17,25,68,16,0,0,16,12,75,0,0,0,0,0,,7
233611,325,399,81,317,75,0,242,162,67,5,2,0,3,0,0,17
233639,193,567,34,158,0,0,158,104,66,176,0,0,176,59,34,24
233648,369,565,65,375,0,0,375,219,58,88,0,0,88,27,31,19
233666,,,,28,0,0,28,28,100,11,0,0,11,10,91,12
233684,2,323,1,1,0,0,1,0,0,77,0,0,77,32,42,41
233718,154,172,90,177,0,0,177,110,62,,,,,,,8
233754,512,1397,37,507,0,0,507,324,64,444,0,0,444,185,42,21
233772,1489,4122,36,1542,0,0,1542,948,61,1552,0,0,1552,596,38,20
233897,250,629,40,251,0,0,251,175,70,6,0,0,6,4,67,14
233903,244,462,53,322,0,0,322,182,57,154,0,0,154,53,34,17
233921,7158,8239,87,6697,0,0,6697,6091,91,21,0,0,21,15,71,17
233949,676,1392,49,648,0,0,648,434,67,353,0,0,353,164,46,23
234030,4120,5659,73,4041,0,0,4041,3426,85,43,0,0,43,26,60,16
234076,4021,5063,79,3889,1,0,3888,3769,97,0,0,0,0,0,,15
234085,347,361,96,426,0,0,426,348,82,,,,,,,10
234119,,,,12,0,0,12,8,67,3,0,0,3,3,100,17
234137,69,367,19,4,0,0,4,3,75,0,0,0,0,0,,14
234155,1376,1692,81,913,0,0,913,667,73,7,0,0,7,5,71,12
234164,296,496,60,291,0,0,291,156,54,22,0,0,22,7,32,17
234173,280,671,42,341,0,0,341,234,69,,,,,,,13
234207,476,482,99,484,0,0,484,472,98,,,,,,,7
234377,249,429,58,247,0,0,247,159,64,90,0,0,90,52,58,23
234669,979,3327,29,0,0,0,0,0,,0,0,0,0,0,,15
234696,250,613,41,0,0,0,0,0,,0,0,0,0,0,,22
234711,330,572,58,0,0,0,0,0,,0,0,0,0,0,,15
234827,1355,2414,56,1334,0,0,1334,901,68,36,0,0,36,13,36,14
234845,389,798,49,0,0,0,0,0,,0,0,0,0,0,,14
234915,2,353,1,0,0,0,0,0,,5,0,0,5,1,20,6
234924,,,,56,0,0,56,47,84,,,,,,,15
234933,1029,2127,48,0,0,0,0,0,,0,0,0,0,0,,12
234951,282,789,36,0,0,0,0,0,,0,0,0,0,0,,19
234979,1031,2057,50,0,0,0,0,0,,0,0,0,0,0,,19
235024,124,164,76,97,0,0,97,67,69,1,0,0,1,1,100,6
235088,,,,176,1,0,175,160,91,,,,,,,13
235097,1338,2064,65,1278,0,0,1278,857,67,26,0,0,26,10,38,19
235103,475,1841,26,0,0,0,0,0,,0,0,0,0,0,,12
235149,817,1774,46,1025,0,0,1025,618,60,470,0,0,470,197,42,15
235167,261,629,41,208,0,0,208,136,65,16,0,0,16,6,38,17
235237,1064,2387,45,0,0,0,0,0,,0,0,0,0,0,,21
235307,,,,79,0,0,79,26,33,,,,,,,17
235316,1216,1440,84,1311,0,0,1311,1214,93,0,0,0,0,0,,12
235334,241,493,49,0,0,0,0,0,,0,0,0,0,0,,14
235343,665,1635,41,0,0,0,0,0,,0,0,0,0,0,,12
235352,,,,12,0,0,12,9,75,,,,,,,20
235422,128,269,48,81,0,0,81,60,74,44,2,0,42,26,62,8
235431,525,1338,39,0,0,0,0,0,,0,0,0,0,0,,14
235501,,,,121,0,0,121,88,73,,,,,,,13
235547,,,,,,,,,,,,,,,,9
235583,,,,38,0,0,38,28,74,,,,,,,18
235671,236,1194,20,142,0,0,142,87,61,11,0,0,11,4,36,23
235699,271,1111,24,0,0,0,0,0,,0,0,0,0,0,,16
235750,353,766,46,0,0,0,0,0,,0,0,0,0,0,,13
236018,,,,0,0,0,0,0,,,,,,,,3
236072,434,1999,22,0,0,0,0,0,,0,0,0,0,0,,17
236133,151,269,56,156,0,0,156,126,81,0,0,0,0,0,,9
236188,581,1601,36,0,0,0,0,0,,0,0,0,0,0,,17
236212,,,,211,0,0,211,183,87,,,,,,,16
236230,526,695,76,510,2,0,508,396,78,0,0,0,0,0,,11
236258,161,460,35,0,0,0,0,0,,0,0,0,0,0,,14
236328,405,445,91,409,0,0,409,322,79,0,0,0,0,0,,9
236382,224,908,25,0,0,0,0,0,,0,0,0,0,0,,9
236452,292,476,61,345,0,0,345,242,70,3,0,0,3,1,33,11
236504,367,1768,21,0,0,0,0,0,,0,0,0,0,0,,32
236513,662,1599,41,0,0,0,0,0,,0,0,0,0,0,,17
236577,532,713,75,575,0,0,575,454,79,4,0,0,4,0,0,12
236595,987,1319,75,989,0,0,989,809,82,5,0,0,5,3,60,10
236610,367,1537,24,242,0,0,242,130,54,128,0,0,128,51,40,14
236638,598,1442,41,0,0,0,0,0,,0,0,0,0,0,,17
236656,584,1173,50,401,0,0,401,239,60,138,0,0,138,57,41,14
236692,934,2341,40,0,0,0,0,0,,0,0,0,0,0,,17
236708,844,1485,57,0,0,0,0,0,,0,0,0,0,0,,14
236744,,,,16,0,0,16,14,88,,,,,,,13
236753,948,1917,49,0,0,0,0,0,,0,0,0,0,0,,15
236887,387,823,47,0,0,0,0,0,,0,0,0,0,0,,19
236896,296,402,74,276,0,0,276,213,77,3,0,0,3,2,67,13
236939,3897,6115,64,3872,0,0,3872,3117,81,135,0,0,135,74,55,15
236948,7311,9999,73,7166,1,0,7165,6707,94,86,0,0,86,66,77,21
236975,463,779,59,0,0,0,0,0,,0,0,0,0,0,,13
237011,3144,4267,74,2813,0,0,2813,2176,77,61,0,0,61,39,64,17
237039,314,988,32,0,0,0,0,0,,0,0,0,0,0,,13
237057,336,373,90,477,0,0,477,421,88,,,,,,,9
237066,453,529,86,532,0,0,532,414,78,2,0,0,2,1,50,10
237109,545,871,63,0,0,0,0,0,,0,0,0,0,0,,15
237118,192,274,70,262,0,0,262,149,57,0,0,0,0,0,,14
237127,,,,37,0,0,37,27,73,,,,,,,20
237136,31,70,44,17,0,0,17,13,76,1,0,0,1,1,100,9
237145,,,,8,0,0,8,8,100,,,,,,,5
237172,,,,22,0,0,22,19,86,0,0,0,0,0,,7
237181,176,200,88,166,0,0,166,124,75,,,,,,,12
237215,256,418,61,218,0,0,218,126,58,14,0,0,14,1,7,14
237242,,,,43,0,0,43,5,12,4,0,0,4,4,100,6
237303,,,,22,1,0,21,16,76,,,,,,,7
237312,236,540,44,220,0,0,220,156,71,26,0,0,26,8,31,16
237321,,,,12,0,0,12,8,67,,,,,,,12
237330,365,558,65,390,0,0,390,217,56,5,0,0,5,0,0,15
237358,179,228,79,155,0,0,155,110,71,0,0,0,0,0,,10
237367,681,1295,53,620,0,0,620,390,63,28,0,0,28,6,21,13
237385,281,423,66,260,0,0,260,169,65,3,0,0,3,1,33,16
237437,20,30,67,12,0,0,12,7,58,0,0,0,0,0,,19
237473,,,,60,0,0,60,57,95,,,,,,,16
237491,,,,18,2,0,16,15,94,,,,,,,8
237525,1522,2690,57,1574,0,0,1574,1172,74,18,0,0,18,9,50,16
237543,,,,24,3,0,21,20,95,15,1,0,14,13,93,12
237561,,,,25,0,0,25,17,68,,,,,,,12
237570,,,,20,0,0,20,17,85,,,,,,,9
237598,2,2,100,3,0,0,3,2,67,,,,,,,12
237686,228,756,30,1,0,0,1,1,100,1,0,0,1,1,100,15
237701,384,615,62,377,0,0,377,216,57,6,0,0,6,1,17,16
237729,,,,33,0,0,33,23,70,38,0,0,38,28,74,11
237783,,,,127,0,0,127,72,57,52,0,0,52,2,4,14
237792,544,1113,49,412,0,0,412,290,70,7,0,0,7,4,57,15
237817,299,474,63,373,0,0,373,201,54,33,0,0,33,8,24,16
237844,,,,85,0,0,85,79,93,,,,,,,20
237899,321,2263,14,301,0,0,301,184,61,4,0,0,4,2,50,16
237905,,,,,,,,,,,,,,,,6
237932,424,548,77,388,0,0,388,275,71,3,0,0,3,0,0,12
237950,297,706,42,298,0,0,298,168,56,5,0,0,5,3,60,12
237969,275,286,96,302,0,0,302,202,67,0,0,0,0,0,,11
237987,25,72,35,42,0,0,42,28,67,,,,,,,13
237996,51,216,24,78,0,0,78,50,64,,,,,,,17
238005,,,,39,0,0,39,34,87,,,,,,,18
238014,217,602,36,174,0,0,174,95,55,49,0,0,49,19,39,11
238032,4561,5874,78,4296,2,0,4294,3392,79,17,0,0,17,3,18,17
238078,145,213,68,148,0,0,148,106,72,,,,,,,9
238096,,,,1,0,0,1,1,100,,,,,,,10
238175,,,,29,0,0,29,29,100,,,,,,,14
238193,133,271,49,107,0,0,107,77,72,1,0,0,1,1,100,8
238263,742,2431,31,0,0,0,0,0,,0,0,0,0,0,,12
238324,45,306,15,38,0,0,38,31,82,5,0,0,5,3,60,8
238333,232,278,83,290,0,0,290,239,82,,,,,,,10
238397,235,807,29,193,0,0,193,103,53,357,0,0,357,178,50,8
238430,102,335,30,104,0,0,104,66,63,0,0,0,0,0,,7
238458,668,842,79,674,0,0,674,504,75,4,0,0,4,2,50,14
238476,730,809,90,754,1,0,753,556,74,9,0,0,9,3,33,13
238616,413,874,47,481,0,0,481,373,78,15,0,0,15,4,27,11
238661,239,402,59,253,0,0,253,192,76,2,0,0,2,2,100,12
238722,283,5531,5,242,1,0,241,179,74,379,0,0,379,225,59,10
238759,344,4224,8,376,0,0,376,306,81,755,1,0,754,340,45,8
238810,,,,9,0,0,9,8,89,3,0,0,3,2,67,10
238980,227,578,39,162,0,0,162,98,60,2,0,0,2,1,50,16
239008,135,1516,9,173,0,0,173,120,69,178,0,0,178,100,56,13
239017,364,392,93,400,0,0,400,350,88,2,0,0,2,1,50,8
239071,141,240,59,119,0,0,119,90,76,13,0,0,13,8,62,11
239080,213,330,65,218,0,0,218,142,65,0,0,0,0,0,,12
239105,1977,2284,87,1653,0,0,1653,1479,89,4,0,0,4,2,50,13
239220,203,1017,20,181,0,0,181,129,71,227,0,0,227,123,54,12
239248,928,3694,25,899,0,0,899,474,53,1072,0,0,1072,477,44,9
239309,221,255,87,221,0,0,221,188,85,0,0,0,0,0,,11
239318,672,802,84,647,0,0,647,529,82,2,0,0,2,0,0,13
239372,279,1364,20,293,1,0,292,232,79,187,0,0,187,120,64,11
239390,155,269,58,190,0,0,190,124,65,0,0,0,0,0,,9
239442,60,267,22,81,0,0,81,42,52,129,0,0,129,75,58,7
239460,241,3384,7,222,0,0,222,140,63,436,0,0,436,239,55,18
239488,739,2119,35,702,0,0,702,556,79,646,0,0,646,357,55,16
239512,122,179,68,124,0,0,124,92,74,0,0,0,0,0,,10
239628,196,219,89,247,0,0,247,188,76,0,0,0,0,0,,14
239716,476,522,91,584,0,0,584,478,82,0,0,0,0,0,,11
239877,,,,18,0,0,18,14,78,1,0,0,1,1,100,9
239910,257,1542,17,249,0,0,249,182,73,161,0,0,161,88,55,16
240107,235,413,57,261,0,0,261,198,76,0,0,0,0,0,,12
240116,671,3747,18,691,1,0,690,454,66,370,1,1,370,220,59,14
240125,319,2822,11,293,0,0,293,221,75,442,0,0,442,313,71,22
240170,616,1467,42,635,0,0,635,296,47,413,0,0,413,155,38,9
240189,2042,2919,70,1853,0,0,1853,1376,74,20,0,0,20,8,40,19
240198,275,1022,27,309,0,0,309,237,77,175,0,0,175,105,60,5
240268,2117,2718,78,2097,0,0,2097,1679,80,11,0,0,11,6,55,19
240277,1090,3933,28,886,0,0,886,610,69,24,0,0,24,9,38,23
240329,2320,2841,82,2210,0,0,2210,1863,84,7,0,0,7,3,43,19
240338,309,343,90,274,0,0,274,205,75,0,0,0,0,0,,12
240365,1681,6908,24,1442,0,0,1442,978,68,17,0,0,17,6,35,20
240374,428,952,45,443,0,0,443,316,71,24,0,0,24,8,33,17
240392,79,381,21,37,0,0,37,19,51,25,0,0,25,11,44,18
240417,1224,1701,72,1292,0,0,1292,929,72,32,0,0,32,8,25,18
240426,311,713,44,334,0,0,334,222,66,7,0,0,7,4,57,17
240444,8605,10599,81,8442,0,0,8442,7963,94,23,0,0,23,15,65,18
240453,3261,5228,62,2908,0,0,2908,2088,72,42,0,0,42,15,36,17
240462,1416,1766,80,1140,0,0,1140,889,78,14,0,0,14,7,50,20
240471,997,1567,64,995,0,0,995,725,73,21,0,0,21,6,29,18
240480,1683,2401,70,1565,0,0,1565,1179,75,19,0,0,19,8,42,21
240505,493,1172,42,541,0,0,541,392,72,105,0,0,105,44,42,14
240514,206,818,25,9,0,0,9,4,44,1,0,0,1,0,0,14
240596,177,683,26,178,0,0,178,121,68,12,0,0,12,5,42,19
240620,499,1141,44,0,0,0,0,0,,0,0,0,0,0,,14
240657,265,440,60,0,0,0,0,0,,0,0,0,0,0,,13
240666,443,1625,27,427,0,0,427,260,61,90,0,0,90,27,30,17
240693,281,1063,26,2,0,0,2,0,0,0,0,0,0,0,,12
240709,,,,25,0,0,25,16,64,7,0,0,7,6,86,17
240718,,,,320,0,0,320,267,83,,,,,,,16
240727,1588,2418,66,1451,0,0,1451,1094,75,26,0,0,26,9,35,13
240736,200,374,53,0,0,0,0,0,,0,0,0,0,0,,16
240745,425,848,50,0,0,0,0,0,,0,0,0,0,0,,15
240754,438,556,79,399,0,0,399,302,76,20,0,0,20,5,25,13
240790,309,397,78,36,0,0,36,29,81,3,0,0,3,2,67,21
240879,,,,218,0,0,218,150,69,,,,,,,30
241100,28,49,57,19,0,0,19,15,79,,,,,,,11
241128,21,37,57,24,0,0,24,17,71,,,,,,,12
241146,,,,103,2,0,101,49,49,2,1,0,1,1,100,8
241182,,,,64,0,0,64,39,61,,,,,,,25
